"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"JPN","TRADEGOODSERV","EXP","PC_GDP","A","1997",10.5488516641158,
"JPN","TRADEGOODSERV","EXP","PC_GDP","A","1998",10.5244802339333,
"JPN","TRADEGOODSERV","EXP","PC_GDP","A","1999",9.9517600054498,
"JPN","TRADEGOODSERV","EXP","PC_GDP","A","2000",10.6244850068159,
"JPN","TRADEGOODSERV","EXP","PC_GDP","A","2001",10.2290991481917,
"JPN","TRADEGOODSERV","EXP","PC_GDP","A","2002",11.0182210299423,
"JPN","TRADEGOODSERV","EXP","PC_GDP","A","2003",11.6392934662293,
"JPN","TRADEGOODSERV","EXP","PC_GDP","A","2004",12.9720323077118,
"JPN","TRADEGOODSERV","EXP","PC_GDP","A","2005",14.012441121792,
"JPN","TRADEGOODSERV","EXP","PC_GDP","A","2006",15.8729022962927,
"JPN","TRADEGOODSERV","EXP","PC_GDP","A","2007",17.4933165716298,
"JPN","TRADEGOODSERV","EXP","PC_GDP","A","2008",17.4240377234641,
"JPN","TRADEGOODSERV","EXP","PC_GDP","A","2009",12.5209141554358,
"JPN","TRADEGOODSERV","EXP","PC_GDP","A","2010",15.0367569834071,
"JPN","TRADEGOODSERV","EXP","PC_GDP","A","2011",14.9249962098743,
"JPN","TRADEGOODSERV","EXP","PC_GDP","A","2012",14.5447525563827,
"JPN","TRADEGOODSERV","EXP","PC_GDP","A","2013",15.9153981234384,
"JPN","TRADEGOODSERV","EXP","PC_GDP","A","2014",17.540301551347,
"JPN","TRADEGOODSERV","EXP","PC_GDP","A","2015",17.6109755367671,
"JPN","TRADEGOODSERV","EXP","PC_GDP","A","2016",16.2663956864248,
"KOR","TRADEGOODSERV","EXP","PC_GDP","A","1993",23.6724704162335,
"KOR","TRADEGOODSERV","EXP","PC_GDP","A","1994",24.0708425974796,
"KOR","TRADEGOODSERV","EXP","PC_GDP","A","1995",25.7242519716753,
"KOR","TRADEGOODSERV","EXP","PC_GDP","A","1996",24.8019714336879,
"KOR","TRADEGOODSERV","EXP","PC_GDP","A","1997",28.3455147196928,
"KOR","TRADEGOODSERV","EXP","PC_GDP","A","1998",39.5366811034607,
"KOR","TRADEGOODSERV","EXP","PC_GDP","A","1999",32.590822939439,
"KOR","TRADEGOODSERV","EXP","PC_GDP","A","2000",33.9391689573172,
"KOR","TRADEGOODSERV","EXP","PC_GDP","A","2001",31.7877410482541,
"KOR","TRADEGOODSERV","EXP","PC_GDP","A","2002",29.7727544096379,
"KOR","TRADEGOODSERV","EXP","PC_GDP","A","2003",31.3978372633201,
"KOR","TRADEGOODSERV","EXP","PC_GDP","A","2004",36.7543364487134,
"KOR","TRADEGOODSERV","EXP","PC_GDP","A","2005",35.2830827957409,
"KOR","TRADEGOODSERV","EXP","PC_GDP","A","2006",35.6264186161218,
"KOR","TRADEGOODSERV","EXP","PC_GDP","A","2007",37.3921796905127,
"KOR","TRADEGOODSERV","EXP","PC_GDP","A","2008",47.6418852095772,
"KOR","TRADEGOODSERV","EXP","PC_GDP","A","2009",45.1853519113199,
"KOR","TRADEGOODSERV","EXP","PC_GDP","A","2010",47.1037369107414,
"KOR","TRADEGOODSERV","EXP","PC_GDP","A","2011",53.3377319003336,
"KOR","TRADEGOODSERV","EXP","PC_GDP","A","2012",54.0940513351953,
"KOR","TRADEGOODSERV","EXP","PC_GDP","A","2013",51.2920711097027,
"KOR","TRADEGOODSERV","EXP","PC_GDP","A","2014",47.8314208662979,
"KOR","TRADEGOODSERV","EXP","PC_GDP","A","2015",42.989561527711,
"KOR","TRADEGOODSERV","EXP","PC_GDP","A","2016",40.1326509111205,
"LUX","TRADEGOODSERV","EXP","PC_GDP","A","1993",96.9689674056415,"E"
"LUX","TRADEGOODSERV","EXP","PC_GDP","A","1994",100.180979717828,"E"
"LUX","TRADEGOODSERV","EXP","PC_GDP","A","1995",102.475306045934,
"LUX","TRADEGOODSERV","EXP","PC_GDP","A","1996",106.524281977711,
"LUX","TRADEGOODSERV","EXP","PC_GDP","A","1997",115.847004216419,
"LUX","TRADEGOODSERV","EXP","PC_GDP","A","1998",126.178536185983,
"LUX","TRADEGOODSERV","EXP","PC_GDP","A","1999",130.829615551375,
"LUX","TRADEGOODSERV","EXP","PC_GDP","A","2000",148.484907700666,
"LUX","TRADEGOODSERV","EXP","PC_GDP","A","2001",147.439463050704,
"LUX","TRADEGOODSERV","EXP","PC_GDP","A","2002",141.96461158688,
"LUX","TRADEGOODSERV","EXP","PC_GDP","A","2003",138.90022793065,
"LUX","TRADEGOODSERV","EXP","PC_GDP","A","2004",153.035736645875,
"LUX","TRADEGOODSERV","EXP","PC_GDP","A","2005",161.676408809019,
"LUX","TRADEGOODSERV","EXP","PC_GDP","A","2006",176.246890384932,
"LUX","TRADEGOODSERV","EXP","PC_GDP","A","2007",182.888001090727,
"LUX","TRADEGOODSERV","EXP","PC_GDP","A","2008",187.111880717512,
"LUX","TRADEGOODSERV","EXP","PC_GDP","A","2009",164.069506600635,
"LUX","TRADEGOODSERV","EXP","PC_GDP","A","2010",174.523090007987,
"LUX","TRADEGOODSERV","EXP","PC_GDP","A","2011",177.989656164445,
"LUX","TRADEGOODSERV","EXP","PC_GDP","A","2012",186.444307394605,
"LUX","TRADEGOODSERV","EXP","PC_GDP","A","2013",190.628582291961,
"LUX","TRADEGOODSERV","EXP","PC_GDP","A","2014",212.607099406063,
"LUX","TRADEGOODSERV","EXP","PC_GDP","A","2015",221.196586443064,
"LUX","TRADEGOODSERV","EXP","PC_GDP","A","2016",213.035692906183,
"MEX","TRADEGOODSERV","EXP","PC_GDP","A","1993",12.2812976454281,
"MEX","TRADEGOODSERV","EXP","PC_GDP","A","1994",13.3828583816104,
"MEX","TRADEGOODSERV","EXP","PC_GDP","A","1995",24.1491933924023,
"MEX","TRADEGOODSERV","EXP","PC_GDP","A","1996",26.0050149675925,
"MEX","TRADEGOODSERV","EXP","PC_GDP","A","1997",24.3329303395345,
"MEX","TRADEGOODSERV","EXP","PC_GDP","A","1998",24.5944327690014,
"MEX","TRADEGOODSERV","EXP","PC_GDP","A","1999",24.6326500515211,
"MEX","TRADEGOODSERV","EXP","PC_GDP","A","2000",25.4067169365962,
"MEX","TRADEGOODSERV","EXP","PC_GDP","A","2001",22.6667211742494,
"MEX","TRADEGOODSERV","EXP","PC_GDP","A","2002",22.5524898738313,
"MEX","TRADEGOODSERV","EXP","PC_GDP","A","2003",24.3604406878698,
"MEX","TRADEGOODSERV","EXP","PC_GDP","A","2004",25.8403039526232,
"MEX","TRADEGOODSERV","EXP","PC_GDP","A","2005",26.2325503809951,
"MEX","TRADEGOODSERV","EXP","PC_GDP","A","2006",27.3251618939288,
"MEX","TRADEGOODSERV","EXP","PC_GDP","A","2007",27.527235888679,
"MEX","TRADEGOODSERV","EXP","PC_GDP","A","2008",27.7014958270789,
"MEX","TRADEGOODSERV","EXP","PC_GDP","A","2009",27.1549993271981,
"MEX","TRADEGOODSERV","EXP","PC_GDP","A","2010",29.6976647689721,
"MEX","TRADEGOODSERV","EXP","PC_GDP","A","2011",31.0367071399496,
"MEX","TRADEGOODSERV","EXP","PC_GDP","A","2012",32.2655677637235,
"MEX","TRADEGOODSERV","EXP","PC_GDP","A","2013",31.3056529520831,
"MEX","TRADEGOODSERV","EXP","PC_GDP","A","2014",31.8925445226212,
"MEX","TRADEGOODSERV","EXP","PC_GDP","A","2015",34.5633308736609,
"MEX","TRADEGOODSERV","EXP","PC_GDP","A","2016",37.0629709267807,
"NLD","TRADEGOODSERV","EXP","PC_GDP","A","1993",52.6120824466461,"E"
"NLD","TRADEGOODSERV","EXP","PC_GDP","A","1994",54.7356508995378,"E"
"NLD","TRADEGOODSERV","EXP","PC_GDP","A","1995",57.2209730326782,
"NLD","TRADEGOODSERV","EXP","PC_GDP","A","1996",57.3884657236126,
"NLD","TRADEGOODSERV","EXP","PC_GDP","A","1997",60.3599551275451,
"NLD","TRADEGOODSERV","EXP","PC_GDP","A","1998",59.3403416223893,
"NLD","TRADEGOODSERV","EXP","PC_GDP","A","1999",59.9050205145199,
"NLD","TRADEGOODSERV","EXP","PC_GDP","A","2000",66.0332693962704,
"NLD","TRADEGOODSERV","EXP","PC_GDP","A","2001",63.2984076981661,
"NLD","TRADEGOODSERV","EXP","PC_GDP","A","2002",60.148422487264,
"NLD","TRADEGOODSERV","EXP","PC_GDP","A","2003",59.2841403248767,
"NLD","TRADEGOODSERV","EXP","PC_GDP","A","2004",62.6742441704485,
"NLD","TRADEGOODSERV","EXP","PC_GDP","A","2005",65.632085215917,
"NLD","TRADEGOODSERV","EXP","PC_GDP","A","2006",68.1811183379922,
"NLD","TRADEGOODSERV","EXP","PC_GDP","A","2007",68.7754574672546,
"NLD","TRADEGOODSERV","EXP","PC_GDP","A","2008",69.7936334784718,
"NLD","TRADEGOODSERV","EXP","PC_GDP","A","2009",62.2370135170171,
"NLD","TRADEGOODSERV","EXP","PC_GDP","A","2010",69.8036724776943,
"NLD","TRADEGOODSERV","EXP","PC_GDP","A","2011",75.5030683053513,
"NLD","TRADEGOODSERV","EXP","PC_GDP","A","2012",79.5033738356974,
"NLD","TRADEGOODSERV","EXP","PC_GDP","A","2013",79.880477786038,
"NLD","TRADEGOODSERV","EXP","PC_GDP","A","2014",80.5779081541485,
"NLD","TRADEGOODSERV","EXP","PC_GDP","A","2015",82.658896708444,
"NLD","TRADEGOODSERV","EXP","PC_GDP","A","2016",79.5351647591471,
"NZL","TRADEGOODSERV","EXP","PC_GDP","A","1993",30.644091877812,
"NZL","TRADEGOODSERV","EXP","PC_GDP","A","1994",30.8677507555044,
"NZL","TRADEGOODSERV","EXP","PC_GDP","A","1995",29.3933663078266,
"NZL","TRADEGOODSERV","EXP","PC_GDP","A","1996",28.3488788439284,
"NZL","TRADEGOODSERV","EXP","PC_GDP","A","1997",28.3203739922721,
"NZL","TRADEGOODSERV","EXP","PC_GDP","A","1998",29.6173216258214,
"NZL","TRADEGOODSERV","EXP","PC_GDP","A","1999",30.9505515371504,
"NZL","TRADEGOODSERV","EXP","PC_GDP","A","2000",35.7454584901409,
"NZL","TRADEGOODSERV","EXP","PC_GDP","A","2001",35.4310398408851,
"NZL","TRADEGOODSERV","EXP","PC_GDP","A","2002",32.8470717038637,
"NZL","TRADEGOODSERV","EXP","PC_GDP","A","2003",29.8397254017245,
"NZL","TRADEGOODSERV","EXP","PC_GDP","A","2004",29.5434106069527,
"NZL","TRADEGOODSERV","EXP","PC_GDP","A","2005",28.2851654320382,
"NZL","TRADEGOODSERV","EXP","PC_GDP","A","2006",29.5900343962071,
"NZL","TRADEGOODSERV","EXP","PC_GDP","A","2007",29.2450709652559,
"NZL","TRADEGOODSERV","EXP","PC_GDP","A","2008",32.04047840027,
"NZL","TRADEGOODSERV","EXP","PC_GDP","A","2009",28.7376082189807,
"NZL","TRADEGOODSERV","EXP","PC_GDP","A","2010",30.252650098534,
"NZL","TRADEGOODSERV","EXP","PC_GDP","A","2011",30.355694534953,
"NZL","TRADEGOODSERV","EXP","PC_GDP","A","2012",28.8526248046336,
"NZL","TRADEGOODSERV","EXP","PC_GDP","A","2013",28.8227433084535,
"NZL","TRADEGOODSERV","EXP","PC_GDP","A","2014",28.0188110554175,
"NZL","TRADEGOODSERV","EXP","PC_GDP","A","2015",27.9153109822229,
"NZL","TRADEGOODSERV","EXP","PC_GDP","A","2016",26.540748849801,
"NOR","TRADEGOODSERV","EXP","PC_GDP","A","1993",37.1581716156184,
"NOR","TRADEGOODSERV","EXP","PC_GDP","A","1994",37.3372653784984,
"NOR","TRADEGOODSERV","EXP","PC_GDP","A","1995",37.1826259580662,
"NOR","TRADEGOODSERV","EXP","PC_GDP","A","1996",39.9423707086184,
"NOR","TRADEGOODSERV","EXP","PC_GDP","A","1997",40.5572397357492,
"NOR","TRADEGOODSERV","EXP","PC_GDP","A","1998",36.9081086471718,
"NOR","TRADEGOODSERV","EXP","PC_GDP","A","1999",38.6046651270573,
"NOR","TRADEGOODSERV","EXP","PC_GDP","A","2000",45.7323541763557,
"NOR","TRADEGOODSERV","EXP","PC_GDP","A","2001",44.9623027719641,
"NOR","TRADEGOODSERV","EXP","PC_GDP","A","2002",40.3731263925136,
"NOR","TRADEGOODSERV","EXP","PC_GDP","A","2003",39.6301695174664,
"NOR","TRADEGOODSERV","EXP","PC_GDP","A","2004",41.0909019528665,
"NOR","TRADEGOODSERV","EXP","PC_GDP","A","2005",43.4025448407452,
"NOR","TRADEGOODSERV","EXP","PC_GDP","A","2006",44.6445612247706,
"NOR","TRADEGOODSERV","EXP","PC_GDP","A","2007",43.2984720699285,
"NOR","TRADEGOODSERV","EXP","PC_GDP","A","2008",45.9167117360736,
"NOR","TRADEGOODSERV","EXP","PC_GDP","A","2009",39.2356785990914,
"NOR","TRADEGOODSERV","EXP","PC_GDP","A","2010",39.7598437031518,
"NOR","TRADEGOODSERV","EXP","PC_GDP","A","2011",41.2739648574507,
