"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"GBR","TRADEGOODSERV","IMP","PC_GDP","A","1999",25.3116913214943,
"GBR","TRADEGOODSERV","IMP","PC_GDP","A","2000",26.9330288568166,
"GBR","TRADEGOODSERV","IMP","PC_GDP","A","2001",27.2372724727705,
"GBR","TRADEGOODSERV","IMP","PC_GDP","A","2002",26.687194114569,
"GBR","TRADEGOODSERV","IMP","PC_GDP","A","2003",26.0590676228693,
"GBR","TRADEGOODSERV","IMP","PC_GDP","A","2004",26.2612413341737,
"GBR","TRADEGOODSERV","IMP","PC_GDP","A","2005",27.3761453697483,
"GBR","TRADEGOODSERV","IMP","PC_GDP","A","2006",29.1548779156607,
"GBR","TRADEGOODSERV","IMP","PC_GDP","A","2007",27.219272419202,
"GBR","TRADEGOODSERV","IMP","PC_GDP","A","2008",29.1406985586167,
"GBR","TRADEGOODSERV","IMP","PC_GDP","A","2009",27.9787640309312,
"GBR","TRADEGOODSERV","IMP","PC_GDP","A","2010",30.2714168623164,
"GBR","TRADEGOODSERV","IMP","PC_GDP","A","2011",31.6048353279704,
"GBR","TRADEGOODSERV","IMP","PC_GDP","A","2012",31.1473140842167,
"GBR","TRADEGOODSERV","IMP","PC_GDP","A","2013",31.2292345754384,
"GBR","TRADEGOODSERV","IMP","PC_GDP","A","2014",29.8963352674917,
"GBR","TRADEGOODSERV","IMP","PC_GDP","A","2015",29.0316741231658,
"GBR","TRADEGOODSERV","IMP","PC_GDP","A","2016",30.059048479087,
"USA","TRADEGOODSERV","IMP","PC_GDP","A","1993",10.4974383102923,
"USA","TRADEGOODSERV","IMP","PC_GDP","A","1994",11.162311746182,
"USA","TRADEGOODSERV","IMP","PC_GDP","A","1995",11.8141577687958,
"USA","TRADEGOODSERV","IMP","PC_GDP","A","1996",11.9404364259576,
"USA","TRADEGOODSERV","IMP","PC_GDP","A","1997",12.3085700908604,
"USA","TRADEGOODSERV","IMP","PC_GDP","A","1998",12.3106314515674,
"USA","TRADEGOODSERV","IMP","PC_GDP","A","1999",12.9649640943723,
"USA","TRADEGOODSERV","IMP","PC_GDP","A","2000",14.3509091137863,
"USA","TRADEGOODSERV","IMP","PC_GDP","A","2001",13.1599737738926,
"USA","TRADEGOODSERV","IMP","PC_GDP","A","2002",13.0220242130467,
"USA","TRADEGOODSERV","IMP","PC_GDP","A","2003",13.4340282099023,
"USA","TRADEGOODSERV","IMP","PC_GDP","A","2004",14.7105429709024,
"USA","TRADEGOODSERV","IMP","PC_GDP","A","2005",15.544024122172,
"USA","TRADEGOODSERV","IMP","PC_GDP","A","2006",16.2403293498933,
"USA","TRADEGOODSERV","IMP","PC_GDP","A","2007",16.4634863609252,
"USA","TRADEGOODSERV","IMP","PC_GDP","A","2008",17.4007338485521,
"USA","TRADEGOODSERV","IMP","PC_GDP","A","2009",13.6926867674372,
"USA","TRADEGOODSERV","IMP","PC_GDP","A","2010",15.742894968614,
"USA","TRADEGOODSERV","IMP","PC_GDP","A","2011",17.2587540474292,
"USA","TRADEGOODSERV","IMP","PC_GDP","A","2012",17.0392653408127,
"USA","TRADEGOODSERV","IMP","PC_GDP","A","2013",16.4684810130278,
"USA","TRADEGOODSERV","IMP","PC_GDP","A","2014",16.4279090317493,
"USA","TRADEGOODSERV","IMP","PC_GDP","A","2015",15.3108176030212,
"USA","TRADEGOODSERV","IMP","PC_GDP","A","2016",14.6154976707215,
"CHL","TRADEGOODSERV","IMP","PC_GDP","A","1993",27.2520860690558,"E"
"CHL","TRADEGOODSERV","IMP","PC_GDP","A","1994",25.4693357366059,"E"
"CHL","TRADEGOODSERV","IMP","PC_GDP","A","1995",26.1443852442564,"E"
"CHL","TRADEGOODSERV","IMP","PC_GDP","A","1996",28.122432127452,
"CHL","TRADEGOODSERV","IMP","PC_GDP","A","1997",28.4761639081613,
"CHL","TRADEGOODSERV","IMP","PC_GDP","A","1998",28.8000316082159,
"CHL","TRADEGOODSERV","IMP","PC_GDP","A","1999",26.5811360312748,
"CHL","TRADEGOODSERV","IMP","PC_GDP","A","2000",28.7841219787952,
"CHL","TRADEGOODSERV","IMP","PC_GDP","A","2001",30.7444960970484,
"CHL","TRADEGOODSERV","IMP","PC_GDP","A","2002",30.5897918650897,
"CHL","TRADEGOODSERV","IMP","PC_GDP","A","2003",30.6572411096289,
"CHL","TRADEGOODSERV","IMP","PC_GDP","A","2004",29.9312929646301,
"CHL","TRADEGOODSERV","IMP","PC_GDP","A","2005",31.4569444003731,
"CHL","TRADEGOODSERV","IMP","PC_GDP","A","2006",29.3035442982282,
"CHL","TRADEGOODSERV","IMP","PC_GDP","A","2007",31.3384116076775,
"CHL","TRADEGOODSERV","IMP","PC_GDP","A","2008",39.3656056802148,
"CHL","TRADEGOODSERV","IMP","PC_GDP","A","2009",29.296429306265,
"CHL","TRADEGOODSERV","IMP","PC_GDP","A","2010",31.3186034531625,
"CHL","TRADEGOODSERV","IMP","PC_GDP","A","2011",34.4437084744908,
"CHL","TRADEGOODSERV","IMP","PC_GDP","A","2012",34.1499876808365,
"CHL","TRADEGOODSERV","IMP","PC_GDP","A","2013",32.7740032218724,
"CHL","TRADEGOODSERV","IMP","PC_GDP","A","2014",32.1618381163112,
"CHL","TRADEGOODSERV","IMP","PC_GDP","A","2015",29.5959266956583,
"CHL","TRADEGOODSERV","IMP","PC_GDP","A","2016",27.5394136092032,
"CHN","TRADEGOODSERV","IMP","PC_GDP","A","1993",13.9025587275602,
"CHN","TRADEGOODSERV","IMP","PC_GDP","A","1994",17.2330488203547,
"CHN","TRADEGOODSERV","IMP","PC_GDP","A","1995",16.3236620535736,
"CHN","TRADEGOODSERV","IMP","PC_GDP","A","1996",15.8914564650707,
"CHN","TRADEGOODSERV","IMP","PC_GDP","A","1997",15.0398612933576,
"CHN","TRADEGOODSERV","IMP","PC_GDP","A","1998",14.0823758649224,
"CHN","TRADEGOODSERV","IMP","PC_GDP","A","1999",15.3618664618769,
"CHN","TRADEGOODSERV","IMP","PC_GDP","A","2000",18.5171012194842,
"CHN","TRADEGOODSERV","IMP","PC_GDP","A","2001",18.2149972533692,
"CHN","TRADEGOODSERV","IMP","PC_GDP","A","2002",20.102662043389,
"CHN","TRADEGOODSERV","IMP","PC_GDP","A","2003",24.8232377712448,
"CHN","TRADEGOODSERV","IMP","PC_GDP","A","2004",28.444179771157,
"CHN","TRADEGOODSERV","IMP","PC_GDP","A","2005",28.3690315979861,
"CHN","TRADEGOODSERV","IMP","PC_GDP","A","2006",28.4381473396874,
"CHN","TRADEGOODSERV","IMP","PC_GDP","A","2007",26.7179856700839,
"CHN","TRADEGOODSERV","IMP","PC_GDP","A","2008",24.941531599908,
"CHN","TRADEGOODSERV","IMP","PC_GDP","A","2009",20.1801821629145,
"CHN","TRADEGOODSERV","IMP","PC_GDP","A","2010",22.6718920322344,
"CHN","TRADEGOODSERV","IMP","PC_GDP","A","2011",24.1727142772823,
"CHN","TRADEGOODSERV","IMP","PC_GDP","A","2012",22.7749981748301,
"CHN","TRADEGOODSERV","IMP","PC_GDP","A","2013",22.1451222436738,
"CHN","TRADEGOODSERV","IMP","PC_GDP","A","2014",21.5856807048136,
"CHN","TRADEGOODSERV","IMP","PC_GDP","A","2015",18.4943417121259,
"CHN","TRADEGOODSERV","IMP","PC_GDP","A","2016",17.3624005342479,
"EST","TRADEGOODSERV","IMP","PC_GDP","A","1993",68.1032735405411,"E"
"EST","TRADEGOODSERV","IMP","PC_GDP","A","1994",79.1662615822848,"E"
"EST","TRADEGOODSERV","IMP","PC_GDP","A","1995",73.2698784561297,
"EST","TRADEGOODSERV","IMP","PC_GDP","A","1996",71.7859303317892,
"EST","TRADEGOODSERV","IMP","PC_GDP","A","1997",80.7741208141957,
"EST","TRADEGOODSERV","IMP","PC_GDP","A","1998",83.3237739817435,
"EST","TRADEGOODSERV","IMP","PC_GDP","A","1999",74.1841699885338,
"EST","TRADEGOODSERV","IMP","PC_GDP","A","2000",64.7828949731819,
"EST","TRADEGOODSERV","IMP","PC_GDP","A","2001",65.1570187162659,
"EST","TRADEGOODSERV","IMP","PC_GDP","A","2002",65.3226004887639,
"EST","TRADEGOODSERV","IMP","PC_GDP","A","2003",65.5905152145753,
"EST","TRADEGOODSERV","IMP","PC_GDP","A","2004",68.9074603323977,
"EST","TRADEGOODSERV","IMP","PC_GDP","A","2005",70.5461205443581,
"EST","TRADEGOODSERV","IMP","PC_GDP","A","2006",73.4219547025245,
"EST","TRADEGOODSERV","IMP","PC_GDP","A","2007",71.4003102030461,
"EST","TRADEGOODSERV","IMP","PC_GDP","A","2008",70.2113555984266,
"EST","TRADEGOODSERV","IMP","PC_GDP","A","2009",55.5858818187045,
"EST","TRADEGOODSERV","IMP","PC_GDP","A","2010",68.0765853223899,
"EST","TRADEGOODSERV","IMP","PC_GDP","A","2011",80.0701118829973,
"EST","TRADEGOODSERV","IMP","PC_GDP","A","2012",83.9241983978361,
"EST","TRADEGOODSERV","IMP","PC_GDP","A","2013",81.3571841244654,
"EST","TRADEGOODSERV","IMP","PC_GDP","A","2014",77.8642907618956,
"EST","TRADEGOODSERV","IMP","PC_GDP","A","2015",72.9681600349145,
"EST","TRADEGOODSERV","IMP","PC_GDP","A","2016",72.7867542447952,
"IND","TRADEGOODSERV","IMP","PC_GDP","A","1993",9.92667795226411,"E"
"IND","TRADEGOODSERV","IMP","PC_GDP","A","1994",10.3035670338918,"E"
"IND","TRADEGOODSERV","IMP","PC_GDP","A","1995",12.1574108134967,"E"
"IND","TRADEGOODSERV","IMP","PC_GDP","A","1996",11.6729149169055,"E"
"IND","TRADEGOODSERV","IMP","PC_GDP","A","1997",12.0615472898541,"E"
"IND","TRADEGOODSERV","IMP","PC_GDP","A","1998",12.8222591293362,"E"
"IND","TRADEGOODSERV","IMP","PC_GDP","A","1999",13.5123946391111,"E"
"IND","TRADEGOODSERV","IMP","PC_GDP","A","2000",14.058564765787,"E"
"IND","TRADEGOODSERV","IMP","PC_GDP","A","2001",13.5845310279338,"E"
"IND","TRADEGOODSERV","IMP","PC_GDP","A","2002",15.4140905203108,"E"
"IND","TRADEGOODSERV","IMP","PC_GDP","A","2003",15.8187922375822,"E"
"IND","TRADEGOODSERV","IMP","PC_GDP","A","2004",19.8635270261721,"E"
"IND","TRADEGOODSERV","IMP","PC_GDP","A","2005",22.6609403928036,"E"
"IND","TRADEGOODSERV","IMP","PC_GDP","A","2006",24.9278291431804,"E"
"IND","TRADEGOODSERV","IMP","PC_GDP","A","2007",25.1510740055815,"E"
"IND","TRADEGOODSERV","IMP","PC_GDP","A","2008",29.4959391936213,"E"
"IND","TRADEGOODSERV","IMP","PC_GDP","A","2009",26.1614675752456,"E"
"IND","TRADEGOODSERV","IMP","PC_GDP","A","2010",27.0984467527734,"E"
"IND","TRADEGOODSERV","IMP","PC_GDP","A","2011",31.0834686939478,
"IND","TRADEGOODSERV","IMP","PC_GDP","A","2012",31.2592910673237,
"IND","TRADEGOODSERV","IMP","PC_GDP","A","2013",28.4132706461256,
"IND","TRADEGOODSERV","IMP","PC_GDP","A","2014",25.9542227389072,
"IND","TRADEGOODSERV","IMP","PC_GDP","A","2015",22.122253626347,
"IND","TRADEGOODSERV","IMP","PC_GDP","A","2016",21.034256911348,
"IDN","TRADEGOODSERV","IMP","PC_GDP","A","1993",21.091628121903,"E"
"IDN","TRADEGOODSERV","IMP","PC_GDP","A","1994",22.5088606763633,"E"
"IDN","TRADEGOODSERV","IMP","PC_GDP","A","1995",24.5327361112999,"E"
"IDN","TRADEGOODSERV","IMP","PC_GDP","A","1996",23.4623552200249,"E"
"IDN","TRADEGOODSERV","IMP","PC_GDP","A","1997",24.9659598615789,"E"
"IDN","TRADEGOODSERV","IMP","PC_GDP","A","1998",38.3506119185065,"E"
"IDN","TRADEGOODSERV","IMP","PC_GDP","A","1999",24.3404941415758,"E"
"IDN","TRADEGOODSERV","IMP","PC_GDP","A","2000",29.6968914943724,"E"
"IDN","TRADEGOODSERV","IMP","PC_GDP","A","2001",29.9908410181011,"E"
"IDN","TRADEGOODSERV","IMP","PC_GDP","A","2002",25.7310180783713,"E"
"IDN","TRADEGOODSERV","IMP","PC_GDP","A","2003",22.5594653451354,"E"
"IDN","TRADEGOODSERV","IMP","PC_GDP","A","2004",26.8549099629958,"E"
"IDN","TRADEGOODSERV","IMP","PC_GDP","A","2005",29.1714842220595,"E"
"IDN","TRADEGOODSERV","IMP","PC_GDP","A","2006",24.9808538085322,"E"
"IDN","TRADEGOODSERV","IMP","PC_GDP","A","2007",24.7577036030748,"E"
"IDN","TRADEGOODSERV","IMP","PC_GDP","A","2008",28.033167505777,
"IDN","TRADEGOODSERV","IMP","PC_GDP","A","2009",21.1352560770206,
"IDN","TRADEGOODSERV","IMP","PC_GDP","A","2010",22.4022429392286,
"IDN","TRADEGOODSERV","IMP","PC_GDP","A","2011",23.8526600952332,
"IDN","TRADEGOODSERV","IMP","PC_GDP","A","2012",24.9885195110858,
"IDN","TRADEGOODSERV","IMP","PC_GDP","A","2013",24.7137962959246,
"IDN","TRADEGOODSERV","IMP","PC_GDP","A","2014",24.4141909885889,
"IDN","TRADEGOODSERV","IMP","PC_GDP","A","2015",20.777460981727,
"IDN","TRADEGOODSERV","IMP","PC_GDP","A","2016",18.332347948667,
"ISR","TRADEGOODSERV","IMP","PC_GDP","A","1993",35.5119381631537,"E"
"ISR","TRADEGOODSERV","IMP","PC_GDP","A","1994",35.2693377922372,"E"
"ISR","TRADEGOODSERV","IMP","PC_GDP","A","1995",35.126204356564,
"ISR","TRADEGOODSERV","IMP","PC_GDP","A","1996",34.0795093278352,
"ISR","TRADEGOODSERV","IMP","PC_GDP","A","1997",32.5028863479361,
"ISR","TRADEGOODSERV","IMP","PC_GDP","A","1998",31.1180294392935,
"ISR","TRADEGOODSERV","IMP","PC_GDP","A","1999",35.1066160154689,
"ISR","TRADEGOODSERV","IMP","PC_GDP","A","2000",35.5661311967819,
"ISR","TRADEGOODSERV","IMP","PC_GDP","A","2001",33.6151317271063,
"ISR","TRADEGOODSERV","IMP","PC_GDP","A","2002",35.7149542426324,
"ISR","TRADEGOODSERV","IMP","PC_GDP","A","2003",35.2867974779808,
"ISR","TRADEGOODSERV","IMP","PC_GDP","A","2004",38.9708829393242,
"ISR","TRADEGOODSERV","IMP","PC_GDP","A","2005",40.8490784038489,
"ISR","TRADEGOODSERV","IMP","PC_GDP","A","2006",40.6086194149431,
"ISR","TRADEGOODSERV","IMP","PC_GDP","A","2007",41.3599784657867,
"ISR","TRADEGOODSERV","IMP","PC_GDP","A","2008",39.0686031356612,
"ISR","TRADEGOODSERV","IMP","PC_GDP","A","2009",30.6956504331723,
"ISR","TRADEGOODSERV","IMP","PC_GDP","A","2010",32.8616021220365,
"ISR","TRADEGOODSERV","IMP","PC_GDP","A","2011",35.618910674532,
"ISR","TRADEGOODSERV","IMP","PC_GDP","A","2012",36.0587778013869,
"ISR","TRADEGOODSERV","IMP","PC_GDP","A","2013",31.9124708216081,
"ISR","TRADEGOODSERV","IMP","PC_GDP","A","2014",30.548358828595,
"ISR","TRADEGOODSERV","IMP","PC_GDP","A","2015",28.2301949664621,
"ISR","TRADEGOODSERV","IMP","PC_GDP","A","2016",28.310379352853,
"RUS","TRADEGOODSERV","IMP","PC_GDP","A","1995",23.8282999984816,"E"
"RUS","TRADEGOODSERV","IMP","PC_GDP","A","1996",20.1061230892082,"E"
"RUS","TRADEGOODSERV","IMP","PC_GDP","A","1997",20.7303580183796,"E"
"RUS","TRADEGOODSERV","IMP","PC_GDP","A","1998",22.5935924279498,"E"
"RUS","TRADEGOODSERV","IMP","PC_GDP","A","1999",24.0842841981153,"E"
"RUS","TRADEGOODSERV","IMP","PC_GDP","A","2000",22.116178499668,"E"
"RUS","TRADEGOODSERV","IMP","PC_GDP","A","2001",22.28563248879,"E"
"RUS","TRADEGOODSERV","IMP","PC_GDP","A","2002",22.4836049175859,"E"
"RUS","TRADEGOODSERV","IMP","PC_GDP","A","2003",21.9504891676568,"E"
"RUS","TRADEGOODSERV","IMP","PC_GDP","A","2004",20.3742407054768,"E"
"RUS","TRADEGOODSERV","IMP","PC_GDP","A","2005",19.7733405928162,"E"
"RUS","TRADEGOODSERV","IMP","PC_GDP","A","2006",19.3072130691184,"E"
"RUS","TRADEGOODSERV","IMP","PC_GDP","A","2007",19.8027808852507,"E"
"RUS","TRADEGOODSERV","IMP","PC_GDP","A","2008",20.2907039551008,"E"
"RUS","TRADEGOODSERV","IMP","PC_GDP","A","2009",18.8420945722556,"E"
"RUS","TRADEGOODSERV","IMP","PC_GDP","A","2010",19.4331283030691,"E"
"RUS","TRADEGOODSERV","IMP","PC_GDP","A","2011",19.9799659649337,
"RUS","TRADEGOODSERV","IMP","PC_GDP","A","2012",20.244013748167,
"RUS","TRADEGOODSERV","IMP","PC_GDP","A","2013",20.4418407648892,
"RUS","TRADEGOODSERV","IMP","PC_GDP","A","2014",20.6902786324159,
"RUS","TRADEGOODSERV","IMP","PC_GDP","A","2015",20.655954864066,
"RUS","TRADEGOODSERV","IMP","PC_GDP","A","2016",20.6636165948997,
"SVN","TRADEGOODSERV","IMP","PC_GDP","A","1993",52.1851533657635,"E"
"SVN","TRADEGOODSERV","IMP","PC_GDP","A","1994",52.2953336726938,"E"
"SVN","TRADEGOODSERV","IMP","PC_GDP","A","1995",47.6790813213839,
"SVN","TRADEGOODSERV","IMP","PC_GDP","A","1996",47.3784334704636,
"SVN","TRADEGOODSERV","IMP","PC_GDP","A","1997",48.6995075753991,
"SVN","TRADEGOODSERV","IMP","PC_GDP","A","1998",49.1879945402109,
"SVN","TRADEGOODSERV","IMP","PC_GDP","A","1999",48.4357310007174,
"SVN","TRADEGOODSERV","IMP","PC_GDP","A","2000",53.8125963606087,
"SVN","TRADEGOODSERV","IMP","PC_GDP","A","2001",52.7874415597533,
"SVN","TRADEGOODSERV","IMP","PC_GDP","A","2002",51.3300927126769,
"SVN","TRADEGOODSERV","IMP","PC_GDP","A","2003",51.3210308672149,
"SVN","TRADEGOODSERV","IMP","PC_GDP","A","2004",56.5017518934722,
"SVN","TRADEGOODSERV","IMP","PC_GDP","A","2005",60.451344884188,
"SVN","TRADEGOODSERV","IMP","PC_GDP","A","2006",64.9181797635549,
"SVN","TRADEGOODSERV","IMP","PC_GDP","A","2007",69.2280762529821,
"SVN","TRADEGOODSERV","IMP","PC_GDP","A","2008",68.4182703779358,
"SVN","TRADEGOODSERV","IMP","PC_GDP","A","2009",55.857583552436,
"SVN","TRADEGOODSERV","IMP","PC_GDP","A","2010",63.2166574217778,
"SVN","TRADEGOODSERV","IMP","PC_GDP","A","2011",69.0307597086091,
"SVN","TRADEGOODSERV","IMP","PC_GDP","A","2012",69.492842906118,
"SVN","TRADEGOODSERV","IMP","PC_GDP","A","2013",69.5398803988415,
"SVN","TRADEGOODSERV","IMP","PC_GDP","A","2014",69.3980069475895,
"SVN","TRADEGOODSERV","IMP","PC_GDP","A","2015",69.1471778902094,
"SVN","TRADEGOODSERV","IMP","PC_GDP","A","2016",69.0596088021838,
"ZAF","TRADEGOODSERV","IMP","PC_GDP","A","1993",17.2981926887287,
"ZAF","TRADEGOODSERV","IMP","PC_GDP","A","1994",19.2947667728668,
"ZAF","TRADEGOODSERV","IMP","PC_GDP","A","1995",21.4753400606523,
"ZAF","TRADEGOODSERV","IMP","PC_GDP","A","1996",22.5870651469956,
"ZAF","TRADEGOODSERV","IMP","PC_GDP","A","1997",22.8579311835726,
"ZAF","TRADEGOODSERV","IMP","PC_GDP","A","1998",23.8915628799277,
"ZAF","TRADEGOODSERV","IMP","PC_GDP","A","1999",22.1666768493195,
"ZAF","TRADEGOODSERV","IMP","PC_GDP","A","2000",24.2788939094855,
"ZAF","TRADEGOODSERV","IMP","PC_GDP","A","2001",25.4268054875811,
"ZAF","TRADEGOODSERV","IMP","PC_GDP","A","2002",27.9837997477953,
"ZAF","TRADEGOODSERV","IMP","PC_GDP","A","2003",24.5167699277248,
"ZAF","TRADEGOODSERV","IMP","PC_GDP","A","2004",25.6109379306702,
"ZAF","TRADEGOODSERV","IMP","PC_GDP","A","2005",26.7024512369651,
"ZAF","TRADEGOODSERV","IMP","PC_GDP","A","2006",31.0033706643471,
"ZAF","TRADEGOODSERV","IMP","PC_GDP","A","2007",32.5092367772109,
"ZAF","TRADEGOODSERV","IMP","PC_GDP","A","2008",37.2429521713859,
"ZAF","TRADEGOODSERV","IMP","PC_GDP","A","2009",27.5063734284758,
"ZAF","TRADEGOODSERV","IMP","PC_GDP","A","2010",27.3737524302287,
"ZAF","TRADEGOODSERV","IMP","PC_GDP","A","2011",29.6516893101043,
"ZAF","TRADEGOODSERV","IMP","PC_GDP","A","2012",31.1758200766138,
"ZAF","TRADEGOODSERV","IMP","PC_GDP","A","2013",33.2704186964468,
"ZAF","TRADEGOODSERV","IMP","PC_GDP","A","2014",32.965855904796,
"ZAF","TRADEGOODSERV","IMP","PC_GDP","A","2015",31.4641913757173,
"ZAF","TRADEGOODSERV","IMP","PC_GDP","A","2016",30.0572624804524,
"EA","TRADEGOODSERV","IMP","PC_GDP","A","1995",26.2032767542757,
"EA","TRADEGOODSERV","IMP","PC_GDP","A","1996",26.3274958808044,
"EA","TRADEGOODSERV","IMP","PC_GDP","A","1997",28.2359766994214,
"EA","TRADEGOODSERV","IMP","PC_GDP","A","1998",29.1216024142936,
"EA","TRADEGOODSERV","IMP","PC_GDP","A","1999",30.0223604906736,
"EA","TRADEGOODSERV","IMP","PC_GDP","A","2000",34.3151994151765,
"EA","TRADEGOODSERV","IMP","PC_GDP","A","2001",33.6247322150396,
"EA","TRADEGOODSERV","IMP","PC_GDP","A","2002",32.0261200508374,
"EA","TRADEGOODSERV","IMP","PC_GDP","A","2003",31.5957906279281,
"EA","TRADEGOODSERV","IMP","PC_GDP","A","2004",32.9217499659871,
"EA","TRADEGOODSERV","IMP","PC_GDP","A","2005",34.8594759976824,
"EA","TRADEGOODSERV","IMP","PC_GDP","A","2006",37.2228450438087,
"EA","TRADEGOODSERV","IMP","PC_GDP","A","2007",38.1653708630089,
"EA","TRADEGOODSERV","IMP","PC_GDP","A","2008",38.9227403502789,
"EA","TRADEGOODSERV","IMP","PC_GDP","A","2009",33.4917774613791,
"EA","TRADEGOODSERV","IMP","PC_GDP","A","2010",37.6506984849271,
"EA","TRADEGOODSERV","IMP","PC_GDP","A","2011",40.4221846000582,
"EA","TRADEGOODSERV","IMP","PC_GDP","A","2012",40.786288319655,
"EA","TRADEGOODSERV","IMP","PC_GDP","A","2013",40.3926705948616,
"EA","TRADEGOODSERV","IMP","PC_GDP","A","2014",40.7779458631123,
"EA","TRADEGOODSERV","IMP","PC_GDP","A","2015",41.6314869065561,
"EA","TRADEGOODSERV","IMP","PC_GDP","A","2016",41.1684383436204,
"EU","TRADEGOODSERV","IMP","PC_GDP","A","1995",26.4525847097482,
"EU","TRADEGOODSERV","IMP","PC_GDP","A","1996",26.7066278015708,
"EU","TRADEGOODSERV","IMP","PC_GDP","A","1997",28.1940665626335,
"EU","TRADEGOODSERV","IMP","PC_GDP","A","1998",28.9001621300815,
"EU","TRADEGOODSERV","IMP","PC_GDP","A","1999",29.6721822253333,
"EU","TRADEGOODSERV","IMP","PC_GDP","A","2000",33.4071112020369,
"EU","TRADEGOODSERV","IMP","PC_GDP","A","2001",32.9409209554616,
"EU","TRADEGOODSERV","IMP","PC_GDP","A","2002",31.6475624265922,
"EU","TRADEGOODSERV","IMP","PC_GDP","A","2003",31.3303019073718,
"EU","TRADEGOODSERV","IMP","PC_GDP","A","2004",32.531967580316,
"EU","TRADEGOODSERV","IMP","PC_GDP","A","2005",34.344674445352,
"EU","TRADEGOODSERV","IMP","PC_GDP","A","2006",36.7541642421235,
"EU","TRADEGOODSERV","IMP","PC_GDP","A","2007",37.3318599190352,
"EU","TRADEGOODSERV","IMP","PC_GDP","A","2008",38.6072392293662,
"EU","TRADEGOODSERV","IMP","PC_GDP","A","2009",33.7150823040608,
"EU","TRADEGOODSERV","IMP","PC_GDP","A","2010",37.533094173717,
"EU","TRADEGOODSERV","IMP","PC_GDP","A","2011",40.1223290848742,
"EU","TRADEGOODSERV","IMP","PC_GDP","A","2012",40.266834596434,
"EU","TRADEGOODSERV","IMP","PC_GDP","A","2013",39.9000109780881,
"EU","TRADEGOODSERV","IMP","PC_GDP","A","2014",40.0325738133669,
"EU","TRADEGOODSERV","IMP","PC_GDP","A","2015",40.3525863322289,
"EU","TRADEGOODSERV","IMP","PC_GDP","A","2016",40.3505343046575,
"BRA","TRADEGOODSERV","IMP","PC_GDP","A","1995",9.4555849642217,
"BRA","TRADEGOODSERV","IMP","PC_GDP","A","1996",8.90538179366922,
"BRA","TRADEGOODSERV","IMP","PC_GDP","A","1997",9.59255968602154,
"BRA","TRADEGOODSERV","IMP","PC_GDP","A","1998",9.408084593563,
"BRA","TRADEGOODSERV","IMP","PC_GDP","A","1999",11.4172682143303,
"BRA","TRADEGOODSERV","IMP","PC_GDP","A","2000",12.4517133112887,
"BRA","TRADEGOODSERV","IMP","PC_GDP","A","2001",14.5645743497603,
"BRA","TRADEGOODSERV","IMP","PC_GDP","A","2002",13.387767204262,
"BRA","TRADEGOODSERV","IMP","PC_GDP","A","2003",12.95960109405,
"BRA","TRADEGOODSERV","IMP","PC_GDP","A","2004",13.1324910830077,
"BRA","TRADEGOODSERV","IMP","PC_GDP","A","2005",11.8429658565955,
"BRA","TRADEGOODSERV","IMP","PC_GDP","A","2006",11.6673836207781,
"BRA","TRADEGOODSERV","IMP","PC_GDP","A","2007",11.9649361869819,
"BRA","TRADEGOODSERV","IMP","PC_GDP","A","2008",13.7235688317582,
"BRA","TRADEGOODSERV","IMP","PC_GDP","A","2009",11.2546045815299,
"BRA","TRADEGOODSERV","IMP","PC_GDP","A","2010",11.9065933373084,
"BRA","TRADEGOODSERV","IMP","PC_GDP","A","2011",12.3518924993294,
"BRA","TRADEGOODSERV","IMP","PC_GDP","A","2012",13.2367345412855,
"BRA","TRADEGOODSERV","IMP","PC_GDP","A","2013",14.0437266803948,
"BRA","TRADEGOODSERV","IMP","PC_GDP","A","2014",13.6734629958056,
"BRA","TRADEGOODSERV","IMP","PC_GDP","A","2015",14.0534345199388,
"BRA","TRADEGOODSERV","IMP","PC_GDP","A","2016",12.0710907015169,
"LVA","TRADEGOODSERV","IMP","PC_GDP","A","1995",39.3273232887666,
"LVA","TRADEGOODSERV","IMP","PC_GDP","A","1996",49.4742589790307,
"LVA","TRADEGOODSERV","IMP","PC_GDP","A","1997",48.7870174940018,
"LVA","TRADEGOODSERV","IMP","PC_GDP","A","1998",51.3680600317107,
"LVA","TRADEGOODSERV","IMP","PC_GDP","A","1999",44.8866239842443,
"LVA","TRADEGOODSERV","IMP","PC_GDP","A","2000",44.8054183795647,
"LVA","TRADEGOODSERV","IMP","PC_GDP","A","2001",48.4312549464527,
"LVA","TRADEGOODSERV","IMP","PC_GDP","A","2002",46.7247479553794,
"LVA","TRADEGOODSERV","IMP","PC_GDP","A","2003",48.6577827165234,
"LVA","TRADEGOODSERV","IMP","PC_GDP","A","2004",54.3506673048662,
"LVA","TRADEGOODSERV","IMP","PC_GDP","A","2005",57.414975142016,
"LVA","TRADEGOODSERV","IMP","PC_GDP","A","2006",60.5354454816794,
"LVA","TRADEGOODSERV","IMP","PC_GDP","A","2007",57.4031340671538,
"LVA","TRADEGOODSERV","IMP","PC_GDP","A","2008",52.0613197407742,
"LVA","TRADEGOODSERV","IMP","PC_GDP","A","2009",44.3556519486753,
"LVA","TRADEGOODSERV","IMP","PC_GDP","A","2010",55.5467574098207,
"LVA","TRADEGOODSERV","IMP","PC_GDP","A","2011",63.6254900970379,
