"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","FREQUENCY","Frequency","TIME","Period","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"MEX","Mexico","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2009-Q1","Q1-2009","MXN","Mexican Peso","6","Millions",,,875129.2,,
"MEX","Mexico","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2009-Q2","Q2-2009","MXN","Mexican Peso","6","Millions",,,813470,,
"MEX","Mexico","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2009-Q3","Q3-2009","MXN","Mexican Peso","6","Millions",,,882673.7,,
"MEX","Mexico","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2009-Q4","Q4-2009","MXN","Mexican Peso","6","Millions",,,929166.9,,
"MEX","Mexico","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2010-Q1","Q1-2010","MXN","Mexican Peso","6","Millions",,,988048.9,,
"MEX","Mexico","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2010-Q2","Q2-2010","MXN","Mexican Peso","6","Millions",,,1037188.4,,
"MEX","Mexico","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2010-Q3","Q3-2010","MXN","Mexican Peso","6","Millions",,,1061952.8,,
"MEX","Mexico","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2010-Q4","Q4-2010","MXN","Mexican Peso","6","Millions",,,1061573.3,,
"MEX","Mexico","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2011-Q1","Q1-2011","MXN","Mexican Peso","6","Millions",,,1110225.9,,
"MEX","Mexico","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2011-Q2","Q2-2011","MXN","Mexican Peso","6","Millions",,,1148200.7,,
"MEX","Mexico","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2011-Q3","Q3-2011","MXN","Mexican Peso","6","Millions",,,1203959.1,,
"MEX","Mexico","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2011-Q4","Q4-2011","MXN","Mexican Peso","6","Millions",,,1288178.2,,
"MEX","Mexico","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2012-Q1","Q1-2012","MXN","Mexican Peso","6","Millions",,,1303642,,
"MEX","Mexico","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2012-Q2","Q2-2012","MXN","Mexican Peso","6","Millions",,,1374550.4,,
"MEX","Mexico","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2012-Q3","Q3-2012","MXN","Mexican Peso","6","Millions",,,1304606.3,,
"MEX","Mexico","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2012-Q4","Q4-2012","MXN","Mexican Peso","6","Millions",,,1320827.9,,
"MEX","Mexico","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2013-Q1","Q1-2013","MXN","Mexican Peso","6","Millions",,,1313534.5,,
"MEX","Mexico","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2013-Q2","Q2-2013","MXN","Mexican Peso","6","Millions",,,1301449.4,,
"MEX","Mexico","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2013-Q3","Q3-2013","MXN","Mexican Peso","6","Millions",,,1337420.8,,
"MEX","Mexico","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2013-Q4","Q4-2013","MXN","Mexican Peso","6","Millions",,,1334251.3,,
"MEX","Mexico","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2014-Q1","Q1-2014","MXN","Mexican Peso","6","Millions",,,1385373.7,,
"MEX","Mexico","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2014-Q2","Q2-2014","MXN","Mexican Peso","6","Millions",,,1437241.2,,
"MEX","Mexico","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2014-Q3","Q3-2014","MXN","Mexican Peso","6","Millions",,,1438029.2,,
"MEX","Mexico","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2014-Q4","Q4-2014","MXN","Mexican Peso","6","Millions",,,1521213.1,,
"MEX","Mexico","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2015-Q1","Q1-2015","MXN","Mexican Peso","6","Millions",,,1563808,,
"MEX","Mexico","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2015-Q2","Q2-2015","MXN","Mexican Peso","6","Millions",,,1678695.3,,
"MEX","Mexico","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2015-Q3","Q3-2015","MXN","Mexican Peso","6","Millions",,,1783875.1,,
"MEX","Mexico","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2015-Q4","Q4-2015","MXN","Mexican Peso","6","Millions",,,1762862.6,,
"MEX","Mexico","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2016-Q1","Q1-2016","MXN","Mexican Peso","6","Millions",,,1827671.7,,
"MEX","Mexico","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2016-Q2","Q2-2016","MXN","Mexican Peso","6","Millions",,,1885112,,
"MEX","Mexico","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2016-Q3","Q3-2016","MXN","Mexican Peso","6","Millions",,,2015951.7,,
"MEX","Mexico","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2016-Q4","Q4-2016","MXN","Mexican Peso","6","Millions",,,2113052,,
"MEX","Mexico","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2017-Q1","Q1-2017","MXN","Mexican Peso","6","Millions",,,2223112.4,,
"MEX","Mexico","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2017-Q2","Q2-2017","MXN","Mexican Peso","6","Millions",,,2126529.9,,
"MEX","Mexico","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2017-Q3","Q3-2017","MXN","Mexican Peso","6","Millions",,,2083273,,
"MEX","Mexico","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2017-Q4","Q4-2017","MXN","Mexican Peso","6","Millions",,,2215755.8,,
"MEX","Mexico","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2018-Q1","Q1-2018","MXN","Mexican Peso","6","Millions",,,2304218.5,,
"MEX","Mexico","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2018-Q2","Q2-2018","MXN","Mexican Peso","6","Millions",,,2420341.2,,
"MEX","Mexico","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2018-Q3","Q3-2018","MXN","Mexican Peso","6","Millions",,,2440883.7,,
"MEX","Mexico","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2018-Q4","Q4-2018","MXN","Mexican Peso","6","Millions",,,2483195.2,,
"MEX","Mexico","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2019-Q1","Q1-2019","MXN","Mexican Peso","6","Millions",,,2378198.9,,
"MEX","Mexico","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2019-Q2","Q2-2019","MXN","Mexican Peso","6","Millions",,,2391647.7,,
"MEX","Mexico","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2019-Q3","Q3-2019","MXN","Mexican Peso","6","Millions",,,2437978,,
"MEX","Mexico","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2019-Q4","Q4-2019","MXN","Mexican Peso","6","Millions",,,2290067.2,,
"MEX","Mexico","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2020-Q1","Q1-2020","MXN","Mexican Peso","6","Millions",,,2345188.7,,
"MEX","Mexico","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2020-Q2","Q2-2020","MXN","Mexican Peso","6","Millions",,,1900514.8,,
"USA","United States","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1993-Q1","Q1-1993","USD","US Dollar","6","Millions",,,174827.5,,
"USA","United States","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1993-Q2","Q2-1993","USD","US Dollar","6","Millions",,,179070.3,,
"USA","United States","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1993-Q3","Q3-1993","USD","US Dollar","6","Millions",,,179812.8,,
"USA","United States","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1993-Q4","Q4-1993","USD","US Dollar","6","Millions",,,186262.3,,
"USA","United States","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1994-Q1","Q1-1994","USD","US Dollar","6","Millions",,,190456.8,,
"USA","United States","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1994-Q2","Q2-1994","USD","US Dollar","6","Millions",,,199390,,
"USA","United States","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1994-Q3","Q3-1994","USD","US Dollar","6","Millions",,,208437.8,,
"USA","United States","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1994-Q4","Q4-1994","USD","US Dollar","6","Millions",,,215139.8,,
"USA","United States","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1995-Q1","Q1-1995","USD","US Dollar","6","Millions",,,221724.8,,
"USA","United States","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1995-Q2","Q2-1995","USD","US Dollar","6","Millions",,,227085.8,,
"USA","United States","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1995-Q3","Q3-1995","USD","US Dollar","6","Millions",,,226460.8,,
"USA","United States","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1995-Q4","Q4-1995","USD","US Dollar","6","Millions",,,227300.3,,
"USA","United States","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1996-Q1","Q1-1996","USD","US Dollar","6","Millions",,,234183.8,,
"USA","United States","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1996-Q2","Q2-1996","USD","US Dollar","6","Millions",,,238187.8,,
"USA","United States","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1996-Q3","Q3-1996","USD","US Dollar","6","Millions",,,243439.3,,
"USA","United States","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1996-Q4","Q4-1996","USD","US Dollar","6","Millions",,,248155,,
"USA","United States","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1997-Q1","Q1-1997","USD","US Dollar","6","Millions",,,256803.3,,
"USA","United States","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1997-Q2","Q2-1997","USD","US Dollar","6","Millions",,,259912.8,,
"USA","United States","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1997-Q3","Q3-1997","USD","US Dollar","6","Millions",,,267722,,
"USA","United States","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1997-Q4","Q4-1997","USD","US Dollar","6","Millions",,,271336,,
"USA","United States","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1998-Q1","Q1-1998","USD","US Dollar","6","Millions",,,274559,,
"USA","United States","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1998-Q2","Q2-1998","USD","US Dollar","6","Millions",,,277406.5,,
"USA","United States","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1998-Q3","Q3-1998","USD","US Dollar","6","Millions",,,277474.3,,
"USA","United States","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1998-Q4","Q4-1998","USD","US Dollar","6","Millions",,,286250,,
"USA","United States","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1999-Q1","Q1-1999","USD","US Dollar","6","Millions",,,292522,,
"USA","United States","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1999-Q2","Q2-1999","USD","US Dollar","6","Millions",,,304545.3,,
"USA","United States","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1999-Q3","Q3-1999","USD","US Dollar","6","Millions",,,319631.5,,
"USA","United States","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1999-Q4","Q4-1999","USD","US Dollar","6","Millions",,,331913.3,,
"USA","United States","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2000-Q1","Q1-2000","USD","US Dollar","6","Millions",,,351574.5,,
"USA","United States","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2000-Q2","Q2-2000","USD","US Dollar","6","Millions",,,362798.5,,
"USA","United States","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2000-Q3","Q3-2000","USD","US Dollar","6","Millions",,,378031.3,,
"USA","United States","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2000-Q4","Q4-2000","USD","US Dollar","6","Millions",,,378900.8,,
"USA","United States","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2001-Q1","Q1-2001","USD","US Dollar","6","Millions",,,371452.3,,
"USA","United States","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2001-Q2","Q2-2001","USD","US Dollar","6","Millions",,,352783.5,,
"USA","United States","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2001-Q3","Q3-2001","USD","US Dollar","6","Millions",,,340592.5,,
"USA","United States","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2001-Q4","Q4-2001","USD","US Dollar","6","Millions",,,327736.5,,
"USA","United States","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2002-Q1","Q1-2002","USD","US Dollar","6","Millions",,,335827,,
"USA","United States","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2002-Q2","Q2-2002","USD","US Dollar","6","Millions",,,354897,,
"USA","United States","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2002-Q3","Q3-2002","USD","US Dollar","6","Millions",,,362419,,
"USA","United States","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2002-Q4","Q4-2002","USD","US Dollar","6","Millions",,,371000.5,,
"USA","United States","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2003-Q1","Q1-2003","USD","US Dollar","6","Millions",,,378257.8,,
"USA","United States","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2003-Q2","Q2-2003","USD","US Dollar","6","Millions",,,377366.5,,
"USA","United States","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2003-Q3","Q3-2003","USD","US Dollar","6","Millions",,,384717.8,,
"USA","United States","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2003-Q4","Q4-2003","USD","US Dollar","6","Millions",,,398961.3,,
"USA","United States","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2004-Q1","Q1-2004","USD","US Dollar","6","Millions",,,421669.8,,
"USA","United States","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2004-Q2","Q2-2004","USD","US Dollar","6","Millions",,,443945.5,,
"USA","United States","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2004-Q3","Q3-2004","USD","US Dollar","6","Millions",,,454785.3,,
"USA","United States","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2004-Q4","Q4-2004","USD","US Dollar","6","Millions",,,476305.5,,
"USA","United States","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2005-Q1","Q1-2005","USD","US Dollar","6","Millions",,,484838.3,,
"USA","United States","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2005-Q2","Q2-2005","USD","US Dollar","6","Millions",,,496705,,
"USA","United States","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2005-Q3","Q3-2005","USD","US Dollar","6","Millions",,,509911,,
"USA","United States","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2005-Q4","Q4-2005","USD","US Dollar","6","Millions",,,534963.5,,
"USA","United States","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2006-Q1","Q1-2006","USD","US Dollar","6","Millions",,,547542.3,,
"USA","United States","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2006-Q2","Q2-2006","USD","US Dollar","6","Millions",,,560139.5,,
"USA","United States","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2006-Q3","Q3-2006","USD","US Dollar","6","Millions",,,570869.8,,
"USA","United States","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2006-Q4","Q4-2006","USD","US Dollar","6","Millions",,,564986,,
"USA","United States","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2007-Q1","Q1-2007","USD","US Dollar","6","Millions",,,575348.5,,
"USA","United States","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2007-Q2","Q2-2007","USD","US Dollar","6","Millions",,,588512,,
"USA","United States","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2007-Q3","Q3-2007","USD","US Dollar","6","Millions",,,599375,,
"USA","United States","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2007-Q4","Q4-2007","USD","US Dollar","6","Millions",,,616044,,
"USA","United States","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2008-Q1","Q1-2008","USD","US Dollar","6","Millions",,,641792.8,,
"USA","United States","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2008-Q2","Q2-2008","USD","US Dollar","6","Millions",,,667166.5,,
"USA","United States","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2008-Q3","Q3-2008","USD","US Dollar","6","Millions",,,673334,,
"USA","United States","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2008-Q4","Q4-2008","USD","US Dollar","6","Millions",,,577849.8,,
"USA","United States","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2009-Q1","Q1-2009","USD","US Dollar","6","Millions",,,477609.8,,
"USA","United States","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2009-Q2","Q2-2009","USD","US Dollar","6","Millions",,,464236.3,,
"USA","United States","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2009-Q3","Q3-2009","USD","US Dollar","6","Millions",,,499139,,
"USA","United States","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2009-Q4","Q4-2009","USD","US Dollar","6","Millions",,,537462.3,,
"USA","United States","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2010-Q1","Q1-2010","USD","US Dollar","6","Millions",,,559013.5,,
"USA","United States","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2010-Q2","Q2-2010","USD","US Dollar","6","Millions",,,582283.3,,
"USA","United States","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2010-Q3","Q3-2010","USD","US Dollar","6","Millions",,,600179.8,,
"USA","United States","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2010-Q4","Q4-2010","USD","US Dollar","6","Millions",,,618706.8,,
"USA","United States","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2011-Q1","Q1-2011","USD","US Dollar","6","Millions",,,647936.3,,
"USA","United States","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2011-Q2","Q2-2011","USD","US Dollar","6","Millions",,,671737.3,,
"USA","United States","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2011-Q3","Q3-2011","USD","US Dollar","6","Millions",,,678160.5,,
"USA","United States","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2011-Q4","Q4-2011","USD","US Dollar","6","Millions",,,684622.3,,
"USA","United States","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2012-Q1","Q1-2012","USD","US Dollar","6","Millions",,,694925.3,,
"USA","United States","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2012-Q2","Q2-2012","USD","US Dollar","6","Millions",,,693158.5,,
"USA","United States","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2012-Q3","Q3-2012","USD","US Dollar","6","Millions",,,685654.5,,
"USA","United States","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2012-Q4","Q4-2012","USD","US Dollar","6","Millions",,,686112.5,,
"USA","United States","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2013-Q1","Q1-2013","USD","US Dollar","6","Millions",,,689006.5,,
"USA","United States","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2013-Q2","Q2-2013","USD","US Dollar","6","Millions",,,689899.5,,
"USA","United States","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2013-Q3","Q3-2013","USD","US Dollar","6","Millions",,,691431.5,,
"USA","United States","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2013-Q4","Q4-2013","USD","US Dollar","6","Millions",,,693872.8,,
"USA","United States","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2014-Q1","Q1-2014","USD","US Dollar","6","Millions",,,710556.8,,
"USA","United States","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2014-Q2","Q2-2014","USD","US Dollar","6","Millions",,,723689.5,,
"USA","United States","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2014-Q3","Q3-2014","USD","US Dollar","6","Millions",,,721039.5,,
"USA","United States","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2014-Q4","Q4-2014","USD","US Dollar","6","Millions",,,724076.3,,
"USA","United States","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2015-Q1","Q1-2015","USD","US Dollar","6","Millions",,,705951.5,,
"USA","United States","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2015-Q2","Q2-2015","USD","US Dollar","6","Millions",,,701136.8,,
"USA","United States","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2015-Q3","Q3-2015","USD","US Dollar","6","Millions",,,699548.5,,
"USA","United States","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2015-Q4","Q4-2015","USD","US Dollar","6","Millions",,,685796.8,,
"USA","United States","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2016-Q1","Q1-2016","USD","US Dollar","6","Millions",,,672790.8,,
"USA","United States","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2016-Q2","Q2-2016","USD","US Dollar","6","Millions",,,675041.5,,
"USA","United States","P7","Imports of goods and services","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2016-Q3","Q3-2016","USD","US Dollar","6","Millions",,,688972,,
